word	sent1	sent2	group	mean	annotator1	annotator2	annotator3	annotator4	annotator5
сомнение	У меня тоже нет <b><i>сомнений</i></b> в верности Ленинграда революции и Советской власти.	<b><i>Сомнения</i></b> не было -- то был Шлиссельбург.	EARLIER	4.0	4	4	4	4	4
сомнение	У ребенка носик, правда, был не очень вздернут, но у взрослого его вздернутый нос, вне всякого <b><i>сомнения,</i></b> есть тот же самый нос.	Если бы кто-то из специалистов знал о существовании столь уникального станка, он, без <b><i>сомнения,</i></b> воспользовался бы его конструктивной идеей, создал бы агрегат, отвечающий нашему времени, и таким образом с большим экономическим эффектом решил бы давно волнующую камнерезов проблему.	EARLIER	3.8	3	4	4	4	4
сомнение	Угомону на тя нет! -- укорил он собаку, просунув руку сквозь заплесневелое дно корзины и с <b><i>сомнением</i></b> глядя на свои узловатые пальцы, которыми он для чего-то шевелил.	К чему бы это Не значит ли это, что общественное недоверие скоро и до президента доберется На этот счет возникают большие <b><i>сомнения.</i></b>	LATER	3.8	4	4	3	4	4
сомнение	Чтобы у Задумавшегося не оставалось никаких <b><i>сомнений,</i></b> он даже прочел ему песенку Глашатая.	"Но по поводу ""Четверга"" он в дневнике, к записи, фиксирующим большие <b><i>сомнения</i></b> в работе, специально приписывает чуть позднее: ""Видел материал."	EARLIER	3.8	4	4	3	4	4
сомнение	Эти воды вне всякого <b><i>сомнения</i></b> российские, их не в коем случае нельзя отдавать Японии, но действовать надо предельно оспорожно.	Зачем беспокоиться и читать, зачем будить в себе <b><i>сомнения.</i></b>	LATER	3.4	4	4	1	4	4
сомнение	Это <b><i>сомнение</i></b> используется для интенсификации технологии, но главным образом и в первую очередь -- для полного изгнания мировоззренческой неграмотности.	Но, видимо, не только с лесами он ее делил -- в большей степени со своими мыслями, <b><i>сомнениями,</i></b> надеждами и верой.	LATER	4.0	4	4	4	4	4
сомнение	Этот день вне всякого <b><i>сомнения</i></b> войдет навеки в историю обители, ибо ныне в нее вернулась главная святыня -честные мощи преподобного Саввы, прославленные многими чудотворениями.	И не потому лишь, что это необходимо и естественно для высшей школы, но и как знак Промысла Божия, вновь обращенный к званым сказать в наше скудное духом и растерявшееся в мировоззренческих <b><i>сомнениях</i></b> время простое и действенное слово о Христе распятом и воскресшем.	LATER	3.2	3	4	1	4	4
сомнение	Я ведь не употребляю иной формулировки, которая ставила бы под <b><i>сомнение</i></b> наше доверие к вам, Севастьянов, и тем более к Петракову.	-- Зачем тебе в этом убеждаться Откуда у тебя <b><i>сомнения-то</i></b> появились Какой-то малахольный Сыпко написал кляузу, и ты уже готов поставить под <b><i>сомнение</i></b> честность своего подчиненного Артур, дорогой, нельзя так, пойми.	LATER	3.6	2	4	4	4	4
сомнение	Я хочу уничтожить указанное <b><i>сомнение</i></b> среди лиц, добросовестно заблуждавшихся, изложив истинное положение дела.	"Хотелось бы знать, с кем автор советовался, прежде чем написать это ""скорее всего -- нет"" Откуда такая уверенность в своей безошибочной правоте И эту ""безошибочность"" она дарит читателям без малейшего <b><i>сомнения</i></b> в себе -- а на что опираясь Не только ощущала Марина назревающие события -- прозревала многое."	EARLIER	3.4	4	4	4	1	4
стаканчик	-- А кто вы -- спросил я, недоверчиво принимая <b><i>стаканчик.</i></b>	"Так как же делают ""хохлому"" Будущий расписной <b><i>стаканчик,</i></b> ложку, бочонок и т.д. вырезают вручную или вытачивают на токарном станке из липы или березы, тщательно (10-15 дней) сушат и затем начинают готовить под роспись."	EARLIER	3.0	4	1	4	2	4
стаканчик	-- Вы о себе слишком высокого мнения, -- Деби залпом опрокинула бумажный <b><i>стаканчик.</i></b>	Она вынула из кармана необъятного передника чистый <b><i>стаканчик</i></b> в салфетке и протянула его Бати, а грязный спрятала в передник.	LATER	3.8	4	3	4	4	4
стаканчик	-- Вы чего-то напутали, Василий Васильевич, -- сказала Алла Александровна, опорожнив еще <b><i>стаканчик.</i></b>	Мы с Билли взяли по куску сочащегося мяса на кукурузном листе с гарниром из молодой кукурузы с куском кукурузной лепешки и по <b><i>стаканчику</i></b> кукурузного виски.	LATER	3.8	3	4	4	4	4
стаканчик	-- За <b><i>стаканчик</i></b> почасту держаться стал.	"Петр Павлович встал, подсел к столу, выпил <b><i>стаканчик</i></b> водки и попросил сыновей Виктора и Юрия, чтобы они спели песню ""В низенькой светелке огонек горит."	EARLIER	3.0	4	2	4	4	1
стаканчик	-- Интервью уже закончилось, -- сказал Кавабата, наливая в <b><i>стаканчики.</i></b>	Он тут же смутился и поддал сандалией пустой <b><i>стаканчик</i></b> из-под мороженого.	COMPARE	2.8	3	2	4	4	1
стаканчик	-- Снимем напряг, братан! -- хлопнул он по плечу Седьмого и тоже подхватил <b><i>стаканчик</i></b> с виски, опрокинул его в рот и повернулся к подошедшему Шестому: -- Понимаешь, Шестой, ты -- работяга!	Как бумажный <b><i>стаканчик.</i></b>	LATER	3.8	4	3	4	4	4
стаканчик	-- Хотите <b><i>стаканчик,</i></b> эфенди -- предложил бармен за выносной стойкой.	Еремей благословил по <b><i>стаканчику.</i></b>	COMPARE	4.0	4	4	4	4	4
стаканчик	<b><i>Стаканчик</i></b> винца.	Андрей с удовольствием выпил два <b><i>стаканчика-колпачка.</i></b>	EARLIER	3.2	4	3	4	2	3
стаканчик	В стихотворении был легкий иронический пассаж о том, как скучающие пассажиры в темных очках с белыми оправами бросали в Москву-реку пустые бумажные <b><i>стаканчики</i></b> из-под мороженого.	Туземцы кинулись <b><i>стаканчики</i></b> подбирать.	LATER	4.0	4	4	4	4	4
стаканчик	"В тетрадке когда-то написал: ""Обидно только, что в день моей смерти ничего не изменится и не произойдет, на станции будут точно так же продавать жареные семечки, доставать из мешка маленький <b><i>стаканчик</i></b> с горкой и высыпать в оттопыренный карман."	Мой Толюшка живо вернулся из аптеки с черникой, гвоздикой и корицей и через час притащил ко мне <b><i>стаканчик</i></b> глинтвейна.	COMPARE	2.8	1	4	3	2	4
стаканчик	Вдоль рамы внизу у самого стекла протяните шнурок средней толщины, прикрепите булавками или мелкими гвоздиками, а оба его конца опустите в <b><i>стаканчики,</i></b> поставленные на подоконник.	-- Ждали уж... -- сказал Сенька, принимая налитый <b><i>стаканчик,</i></b> -- теперь вы подождите.	COMPARE	4.0	4	4	4	4	4
стаканчик	"Вильям Даглас в свою очередь сунул <b><i>стаканчики</i></b> старушке, сказавшей ""сударь милостивый"", и быстро пробрался к выходу."	В кармане пиджака носил маленькую металлическую мыльницу с кусочком мыла, в заднем кармане брюк -- плоский <b><i>стаканчик</i></b> в замшевом футляре, которым пользовался в разъездах и на выступлениях.	EARLIER	4.0	4	4	4	4	4
стаканчик	Гайпель взял со стола оба <b><i>стаканчика,</i></b> принюхался.	Он распечатывает один <b><i>стаканчик.</i></b>	COMPARE	3.6	4	2	4	4	4
стаканчик	Григорий выпил два небольших <b><i>стаканчика</i></b> и, сославшись на усталость, ушел домой.	Я молчу, выпил <b><i>стаканчик</i></b> свой, закусываю.	EARLIER	4.0	4	4	4	4	4
стаканчик	Девочка любила возиться с водой, высыпала зубные щетки из двух <b><i>стаканчиков,</i></b> наливала в один, выливала в другой.	У Фомы же, кроме <b><i>стаканчика</i></b> для полоскания, в руках ничего не было.	LATER	4.0	4	4	4	4	4
стаканчик	Друзья-приятели держатся обособленно, перешептываются, пересмеиваются, тянут пиво из бумажных <b><i>стаканчиков,</i></b> и, кажется, страсти ипподрома их абсолютно не волнуют.	Это -- однооборотная тара: выпив содержимое, ее выбрасывают (кстати, куда выбросить и как потом использовать <b><i>стаканчики</i></b> -- тоже проблема, и решают ее по-разному).	EARLIER	4.0	4	4	4	4	4
стаканчик	"Жоан устроил для них праздник по случаю покупки: ""феста-да-торро"" -- ""праздник быка"", выставил несколько бутылок кашасы -- водки из сахарного тростника, и бычку <b><i>стаканчик</i></b> поднес: пусть знает, что у него хороший хозяин."	"Тогда Бунзен подумал: ""А что если помочь глазу -- вооружить его цветными стеклами или цветными жидкостями"" Он налил в <b><i>стаканчик</i></b> немного раствора синей краски индиго и стал рассматривать все три пламени сквозь синюю жидкость."	EARLIER	2.6	4	3	1	1	4
стаканчик	Затем мэтр д'арм вынул два маленьких <b><i>стаканчика</i></b> из очень толстого белого стекла и плоский чайник с носиком, напоминающим змею с разинутой пастью.	Воды источников вытекали в сталактитовых гротах и мраморных нишах из посеребренных трубок; у них бело-желто-красные девицы с жизнерадостными улыбками протягивали больным их <b><i>стаканчики,</i></b> превращаясь в столбы при виде германского или русского императора.	COMPARE	4.0	4	4	4	4	4
стаканчик	И она похудела бы, уверяю вас, если бы, слезая с велосипеда, не мчалась сейчас же на кухню стрельнуть бутерброд с сыром, пирожок с капустой и <b><i>стаканчик</i></b> молока заодно с чашечкой компота.	И я сразу -- даже не вспомнил, а прямо-таки снова увидал и почувствовал один день прошлого лета: Как приехали ко мне Ира Кудрявцева и Ольга Всеволодовна и попросили сопровождать их за город, к знакомому композитору, и мы поехали, и не застали его, и я лазил заглядывал в окна, и О.В. -- прелесть! -- ругалась на чем свет стоит, и мы пили водку из бумажных <b><i>стаканчиков</i></b> под начинающимся дождем, и дождались, наконец, хозяина.	EARLIER	3.6	3	4	4	4	3
стаканчик	И подогревают <b><i>стаканчиком,</i></b> накормят потом до отвалу.	"-- Девочка отодвинула от себя пакет с фотографиями, поднесла к губам пластиковый <b><i>стаканчик</i></b> с ""Колой-квасъ"", но ее передернуло, и она поставила <b><i>стаканчик</i></b> на поднос."	LATER	3.0	4	3	3	4	1
стаканчик	"И я с решимостью жены алкоголика (""Уж лучше я!"") выхватила у него пластиковый <b><i>стаканчик.</i></b>"	ОПИСАНИЕ ПЕРЕВЯЗИ ДЛЯ НОШЕНИЯ БОЕВОГО ЗНАМЕНИ Перевязь для ношения Боевого Знамени знаменщиком состоит из длинного и короткого плечевых ремней и кожаного <b><i>стаканчика</i></b> для установления нижнего конца древка Боевого Знамени.	LATER	1.6	1	2	2	2	1
стаканчик	"Как-то пригласил в гости, налил под недовольным взглядом своей жены <b><i>стаканчик</i></b> партейного, дал почитать очень для меня интересную ""Белую книгу Венгерского рабоче-крестьянского правительства"" с горячим обличением контрреволюционных мятежников, но и с некоторыми фактами."	"Достает маленький <b><i>стаканчик</i></b> и склянку ""валокордина""."	LATER	3.4	4	4	1	4	4
стаканчик	Колтунов лихо махнул <b><i>стаканчик,</i></b> наколол пластмассовой вилкой кусок селедки, закусил.	И <b><i>стаканчики</i></b> были пусты, и фляга была пуста, и в груди было как-то пусто, словно вырезали оттуда что-то большое и привычное.	COMPARE	2.4	4	2	2	3	1
стаканчик	Куку раскрыл чемодан и стал доставать ножи, вилки, <b><i>стаканчики.</i></b>	Я хочу предложить вам поесть и сполоснуть горло <b><i>стаканчиком</i></b> виски.	EARLIER	2.2	1	3	3	1	3
стаканчик	Курили, шуршали пластиковыми <b><i>стаканчиками,</i></b> целлофановыми мешочками с закуской, рассказывали что-то друг другу, а рассказав, гоготали, заражая гоготом остальных.	"Хорошо это или плохо, что их так много.."" Монах откупорил бутыль с формолью, налил жидкости в <b><i>стаканчик,</i></b> опрокинул его в себя, затем спрятал лицо в косматый воротник и задремал под завывание ветра."	LATER	4.0	4	4	4	4	4
стаканчик	Лес постепенно редел, уступая место строениям мегаполиса, на насыпи стало появляться все больше разноцветного барахла: жестяные банки, пустые сигаретные пачки, <b><i>стаканчики,</i></b> скомканные газеты.	Он вынул из столика бритву, мыльницу, мыльный порошок, налил в жестяной <b><i>стаканчик</i></b> кипятку из самовара и, стоя перед зеркалом, начал бриться.	COMPARE	3.8	4	4	4	3	4
стаканчик	Льнов задумчиво крутил в пальцах пустой <b><i>стаканчик:</i></b> -- Уверяю, я действительно не имел к убийству священника ни малейшего отношения.	Андрей Степанович искал <b><i>стаканчика</i></b> чистого на столе.	COMPARE	4.0	4	4	4	4	4
стаканчик	Лёха разлил из фляжки по <b><i>стаканчикам.</i></b>	Сидя на краешке ванны с пустым <b><i>стаканчиком</i></b> из-под капель, Ирина Васильевна стала вспоминать, какой приятный и интеллигентный мужчина их начальник отдела Борис Борисович, и лицо её постепенно прояснялось.	COMPARE	4.0	4	4	4	4	4
стаканчик	Мои <b><i>стаканчики</i></b> исправно наполнялись не бульоном, соками и кофе, а водопроводной водой.	-- Вы... больны Он вскочил, принес <b><i>стаканчик</i></b> с желтой жидкостью.	EARLIER	4.0	4	4	4	4	4
стаканчик	Мужики по очереди подходят к нему и наполняют синий с красной каёмкой <b><i>стаканчик,</i></b> из которого сколько лет пьётся мирщинка, -- стоит этот стакашек у Семёна Родионыча в посудном шкапу за хрустальным стеклом, и зря его, этот стакашек, мужики не тревожат! -- подходят по череду к Нилу, и, кланяясь ему, отпивает всякий свою меру, а Нил с каждым христосуется и после трёх звонких поцелуев закидывает далеко голову и опрокидывает, не задерживая водки в зубах, прямиком: -- Важна!	Во время беседы он, лукаво улыбаясь, наливал себе из термоса <b><i>стаканчик</i></b> за <b><i>стаканчиком</i></b> черный кофе; лукавство же его относилось к тому, что врачи запрещали ему пить много кофе, и секретарши, относившиеся к нему очень тепло, следили за этим, но он их обводил вокруг пальца.	EARLIER	4.0	4	4	4	4	4
стаканчик	На столе появились бутылка и пара <b><i>стаканчиков.</i></b>	Василий и Степан торопливо опустили обратно на стол уже зажатые в ладонях <b><i>стаканчики,</i></b> Василий, как и положено, вошел в горницу первый, за ним Степан, и оба остановились шагах в двух от покойницы, теперь как-то неуловимо переменившейся, как бы ставшей еще более успокоенной и посветлевшей лицом.	EARLIER	3.6	4	2	4	4	4
стаканчик	Наливая в <b><i>стаканчик</i></b> Алле Александровне, он заботился о том, чтобы не расплескать вина.	Некоторое время они обсуждали этот вопрос, потом Семен осознал, что поднимает <b><i>стаканчик</i></b> в одиночестве.	COMPARE	3.6	4	4	4	2	4
стаканчик	Например, приходит иногда к Али пропустить <b><i>стаканчик</i></b> красного вина -- знает, что грех, что запрещено Кораном, но любит -- куда деваться Тем более выпивают старики в полуподвальном помещении православной церкви, что, по мнению муэдзина, как бы снимает большую тяжесть греха.	"Когда Фрида в зелененьких шерстяных носках, в пестреньком фартуке разливала на кухне чай или делала внезапно пришедшему гостю яичницу, вперед радуясь тому, что вот сейчас усталый, голодный и озябший человек поест и отогреется, а потом, на сладкое, она покажет ему Наталью; или когда она в своей большой, обдуманно-нарядной, уставленной цветами, книгами и игрушками комнате, поливала цветы, а Наталья путалась у нее в коленях, вцепившись ей в юбку; или когда в гостях, съев с удовольствием и очень быстро <b><i>стаканчик</i></b> мороженого, она запрокидывала голову и, облизываясь, выговаривала сквозь смех: ""Это было прекра-асно!"" и округлым движением потирала маленькие сильные руки, словно собиралась проглотить еще десять таких <b><i>стаканчиков;</i></b> или когда она, смущаясь, каким-то детски-неловким движением протягивала в подарок какой-нибудь полюбившийся вам пустяк -- записную книжку или сумочку -- она впрямь могла сойти за маленькую добрую фею домашнего очага, весело и деятельно распространяющую вокруг тепло и свет."	COMPARE	2.4	4	2	1	3	2
стаканчик	Но зато в каждом доме и магазине такая масса видов кружек и <b><i>стаканчиков,</i></b> чтобы пить его в дороге, что диву даешься!	"На первом этаже был буфет, где многие останавливались выпить один-два <b><i>стаканчика</i></b> виски со льдом, или пиво, или просто сок, или ""Кока-колу""."	COMPARE	3.6	4	3	4	4	3
стаканчик	Но неизменно сплочениями света оставались пасхальные яйца, снежные горки куличей и перевернутые творожные <b><i>стаканчики,</i></b> которые горожане выносили из крепостных церквей, оберегая от порывов ветра, точно горящие свечи.	Она опять улыбнулась, протянула мне пластмассовый <b><i>стаканчик</i></b> и игрушечную (50 граммов) бутылочку водки Смирнофф.	COMPARE	2.8	4	1	4	3	2
стаканчик	Он давно примелькался и хорошо известен в своем небольшом районе, ограниченном лавками: мясной, молочной, бакалейной, табачной, булочной и тем угловым бистро мадам Бюссак, куда он изредка заходит выпить у блестящего жестяного прилавка <b><i>стаканчик</i></b> вермута пополам с водой.	На горлышко бутылки были надеты два фарфоровых <b><i>стаканчика</i></b> для отжига проб.	EARLIER	3.0	2	4	4	1	4
стаканчик	Он задумчиво подошел к своему аппарату, взял <b><i>стаканчик</i></b> с розой, отхлебнул из него и, кажется, успокоился.	Кофе ему налили в высокий бумажный <b><i>стаканчик.</i></b>	EARLIER	3.8	4	3	4	4	4
стаканчик	Он озяб, продрог на открытом всем ветрам перроне и в эту минуту всерьез раздумывал, не пропустить ли <b><i>стаканчик</i></b> за удачное завершение большого приключения.	Или милый телохранитель сначала пропускает с охраняемым пару <b><i>стаканчиков</i></b> водки, потом стреляет ему в висок, а затем себе -- в сердце.	LATER	4.0	4	4	4	4	4
стаканчик	Он схватил <b><i>стаканчик,</i></b> отхлебнул сам и опять протянул мне.	В следующем дворе им предложили по <b><i>стаканчику</i></b> молочка деревенского.	EARLIER	4.0	4	4	4	4	4
стаканчик	Она достала из морозильника пластиковый <b><i>стаканчик,</i></b> взяла с мойки чайную ложку, принесла Аньке мороженое.	Парадокс объяснялся тем, что застолья были краткими, как выстрел: в конце смены, пока одни резали сыр и колбасу да разливали водку в одноразовые пластмассовые <b><i>стаканчики,</i></b> другие работали за них, продолжая фильтровать плотный автомобильный поток.	LATER	4.0	4	4	4	4	4
стаканчик	Она из соломенной кошелки, скрипучей, еще не затасканной, достала бутылку и <b><i>стаканчик.</i></b>	В арке взрослые дядьки наливают из бутылки в складные <b><i>стаканчики.</i></b>	LATER	4.0	4	4	4	4	4
стаканчик	Остановившись у ларька, Саша купил бутылку водки и три пластиковых <b><i>стаканчика</i></b> -- Негатив не пил, потому что натурально зверел от алкоголя.	-- Ну это еще не скоро, -- сказал Кязым, и они с Бахутом выпили по <b><i>стаканчику.</i></b>	COMPARE	3.6	4	4	3	3	4
стаканчик	Пакеты, бутылки и <b><i>стаканчики</i></b> с кефирами, йогуртами, простоквашами и т.д. различаются и вкусом, и названиями, и происхождением (все они от заквасок на различных бактериях), но обязанности у всех одинаковы: они поддерживают кишечную флору.	Народ расхватал <b><i>стаканчики,</i></b> позабыв о чопорности и хороших манерах.	LATER	3.4	4	4	4	1	4
стаканчик	Пойдём на улицу, по <b><i>стаканчику.</i></b>	Хозяин выпивший и нас в дом тащит, чтобы по <b><i>стаканчику</i></b> угостить.	COMPARE	4.0	4	4	4	4	4
стаканчик	Получив на песчаном средиземноморском берегу отличный загар, отдыхающие, как правило, отправляются в какое-нибудь развлекательное заведение, чтобы пропустить по <b><i>стаканчику</i></b> любимого напитка, послушать хорошую музыку и потанцевать.	Как тон умолкает, когда палец оставляет клавишу, так и цвет пропадает, как скоро отнимешь палец, ибо клапанцы, по тяжести своей, тотчас упадают и закрывают <b><i>стаканчики.</i></b>	COMPARE	1.8	1	1	2	1	4
стаканчик	Потом Азалия прищурилась и, совершенно не заботясь об осторожности, без всяких намеков и ухищрений забросала Инку острыми и прямыми дротиками-вопросами: а что, дядя Уаскаро, он тебя не обидел, он тебе нравится, у вас что-то было, почему же он ушел, ты не стала требовать слишком много, ты ему нравилась, что он говорил, что обещал Осыпанная дождем всех этих дротиков Инка раскраснелась, запылала, вспотела, смешалась, и можно было не отвечать, все ясно изобразилось и прекрасно читалось по румянцу на ее щуках, по краешку <b><i>стаканчика,</i></b> который она усиленно теребила и по двум половинкам пластмассовой ложечки, которую она нечаянно сломала.	Например, они не требуют подключения к водопроводу, поскольку имеют баки для воды емкостью 60 литров (на 350 <b><i>стаканчиков</i></b> кофе).	LATER	3.8	4	4	4	4	3
стаканчик	Потом вынул блокнот с расчетами, положил его рядом и, заметив, что Жданов терпеливо, но пристально следит за его приготовлениями, понял, что дальнейшее промедление невозможно, взял из пластмассового <b><i>стаканчика</i></b> один из остро отточенных карандашей и начал: -- Товарищ член Военного совета.	Дрожащей рукой Медведев поднес этот <b><i>стаканчик</i></b> ко рту.	EARLIER	3.6	3	3	4	4	4
стаканчик	Пусть лежит! -- буркнул он грубо и с ожесточением налил себе еще полный <b><i>стаканчик.</i></b>	Потом, правда, это ощущение пропадает: видишь, что ненатурально как-то они побежали, да и пластиковые <b><i>стаканчики</i></b> с кофе.	LATER	4.0	4	4	4	4	4
стаканчик	Сергей Иванович плеснул в <b><i>стаканчик</i></b> водки и протянул жене.	Иногда агитатору наливали пятьдесят грамм в граненый <b><i>стаканчик,</i></b> и он, поотнекивавшись, осушал его с довольной ухмылкой хорошо потрудившегося человека, совершающего простительный маленький грех.	LATER	4.0	4	4	4	4	4
стаканчик	Сережа посмотрел -- <b><i>стаканчик</i></b> стоит на столе пустой.	Тут же дежурила милицейская автомашина с синим стеклянным <b><i>стаканчиком</i></b> на крыше.	EARLIER	1.8	2	1	4	1	1
стаканчик	Стёпка опустил руку со <b><i>стаканчиком.</i></b>	По залу уже разгуливали компании подвыпивших любителей живописи с пластиковыми <b><i>стаканчиками</i></b> в руках.	EARLIER	3.8	4	4	4	3	4
стаканчик	Так небольшой <b><i>стаканчик,</i></b> с половину чайного.	"""Нынче зайдет выпить в долг <b><i>стаканчик,</i></b> другой, -- подумал Якоб."	EARLIER	3.0	4	1	4	2	4
стаканчик	Только что за соседним столиком она хлопнула очередной <b><i>стаканчик</i></b> и теперь утирала слезы.	Именно они в 1896 году изобрели вафельный <b><i>стаканчик,</i></b> а спустя еще 25 лет -- эскимо.	LATER	2.4	4	3	1	2	2
стаканчик	Тощий молодой немец налил в пластмассовый <b><i>стаканчик</i></b> водки и протянул Вайсу.	В конце концов вся эта система раздваивалась, и каждая половина заканчивалась одной трубкой и пластмассовым <b><i>стаканчиком,</i></b> то есть всего <b><i>стаканчиков</i></b> было два.	EARLIER	4.0	4	4	4	4	4
стаканчик	Целый день мы сидели на турецких подушечках и наша беседа неспешно вилась, как дымок над турецким чайком в гнутых прозрачных <b><i>стаканчиках,</i></b> вставленных в серебряные подстаканники, и Юра Васильев так же неспешно расписывал с внутренней стороны дверь, а с ее другой стороны оставалась стремительно движущаяся история, непредсказуемая в своей жестокой поспешности.	При этом он разливал шампанское в пластиковые <b><i>стаканчики.</i></b>	LATER	3.8	4	4	3	4	4
стаканчик	Черный кардинал смял в руке пустой <b><i>стаканчик</i></b> и швырнул его на подоконник.	"Пил воду только из темно-красного <b><i>стаканчика</i></b> ""Моспластмасса"", с которым ездил из Киева в эвакуацию."	LATER	4.0	4	4	4	4	4
стаканчик	Чувствую, придется завтра Митькиным способом себя реанимировать, нашатырный спирт в <b><i>стаканчик</i></b> капать точно по рецепту.	Худенький, краснолицый, в веснушках мальчишка ушел от мира на пять минут, -- сообщает нам Стервятник хрипловатым тенором, -- глядя в <b><i>стаканчик</i></b> с мороженым.	LATER	3.4	2	3	4	4	4
стаканчик	Я поздоровался с ним и говорю: -- Что же вы когда-нибудь не зайдете ко мне пропустить <b><i>стаканчик</i></b> -- Я с удовольствием.	Маленькие ослики, нагруженные фруктами и вся; кой снедью, бодро стрекотали по камню звонкими <b><i>стаканчиками</i></b> копыт и весело ревели.	COMPARE	1.4	1	2	1	2	1
стаканчик	Я пропылесосила квартиру, натерла полиролью мебель, отдраила раковину, оттерла зеркало в ванной, перемыла <b><i>стаканчики</i></b> и баночки, стоящие на полочке.	И <b><i>стаканчик</i></b> там...	COMPARE	4.0	4	4	4	4	4
стаканчик	Японец протягивал ему новый <b><i>стаканчик</i></b> сакэ.	-- Вы и сами лимонады, -- наливая ей <b><i>стаканчик,</i></b> говорил он, -- только красненькие.	COMPARE	4.0	4	4	4	4	4
стачка	-- Ведь они срывают <b><i>стачки,</i></b> они сорвали, например, всеобщую забастовку, они идут на компромиссы с предпринимателями, одним словом -- они предатели рабочего класса Не так ли Не лучше ли наша советская система, где каждый волен выбрать кого хочет, где рабочий имеет право критиковать, где самая широкая демократия.	Они бросали работу, то-есть объявляли <b><i>стачку,</i></b> забастовку.	EARLIER	4.0	4	4	4	4	4
стачка	"-- Имеется в виду Манифест 17 октября 1905 г. (""Об усовершенствовании государственного порядка""), подписанный Николаем II в момент наивысшего подъема всероссийской политической <b><i>стачки.</i></b>"	На опыте морозовской и других стачек рабочие поняли, что они многого могут добиться организованной борьбой.	COMPARE	3.8	4	3	4	4	4
стачка	-- Ну, что, будешь писать статью про Петровича -- спросил Неня меня, когда мы размеренно въезжали на проспект Стачек со стороны Нарвских ворот из Ленинского переулка, где он жил с Ларисой сразу после женитьбы.	Всероссийская политическая <b><i>стачка.</i></b>	LATER	2.2	2	3	2	3	1
стачка	-- Про <b><i>стачку</i></b> морозовскую.	"Официальные лидеры английского социализма отнеслись к ней, как к фантазии иностранца, который не знает английских условий и мечтает перенести на почву великобританских островов ""русскую"" всеобщую <b><i>стачку.</i></b>"	EARLIER	3.4	4	4	4	1	4
стачка	-- Фрунзе Михаил Васильевич (1855-1925), член РСДРП с 1904 г., руководитель Иваново-Вознесенской <b><i>стачки</i></b> (1905), дважды приговаривался к смертной казни (1909-10).	"В борьбе ""рабочих"" и ""хозяев"", по мысли Сергея Михайловича, получают зримое выражение образцы действий рабочего коллектива и коллектива хозяев, показывается техника <b><i>стачки</i></b> и таким образом раскрывается ее производственная сущность."	COMPARE	3.4	4	4	1	4	4
стачка	16 января 1991 г. Сегодня в Питере была политическая <b><i>стачка</i></b> на более чем трехстах предприятиях (2 часа, кое-где меньше).	Создавайте региональные фонды Всероссийской политической <b><i>стачки.</i></b>	LATER	3.8	4	4	3	4	4
стачка	<b><i>Стачка</i></b> на Ново-Бумагопрядильной фабрике в 1879 г.	"Все будто правильно: и бакинцев приветствует, и за <b><i>стачку</i></b> солидарности говорит, а до лозунга дошел -- стоп машина, меньшевистские позывные за полторы мили видать: ""Выдвигайте экономические требования вместе с бакинцами: первое, чтоб восьмичасовой, второе, чтоб квартиры"", и так далее и тому прочее."	EARLIER	3.4	4	4	1	4	4
стачка	<b><i>Стачки,</i></b> забастовки коммунальщиков, отключения света и тепла, ни о какой руде тогда вообще не говорили.	22 июля в Лодзи вспыхивает всеобщая <b><i>стачка,</i></b> как ответ на избиение демонстрантов казаками.	COMPARE	3.8	4	4	4	4	3
стачка	А вы лучше <b><i>стачку</i></b> сготовьте.	Незадолго до <b><i>стачки</i></b> Северный Союз уже организовался.	EARLIER	3.8	4	4	3	4	4
стачка	"Бакинская <b><i>стачка</i></b> в декабре 1904 года, январская <b><i>стачка</i></b> на Путиловском заводе в Петербурге, Кровавое воскресенье 9 января 1905 года, летняя <b><i>стачка</i></b> иваново-вознесенских ткачей, в ходе которой появились первые Советы рабочих депутатов, восстание на броненосце ""Потемкин"" -- все это явилось прелюдией к декабрьскому вооруженному восстанию 1905 года."	Первая в истории Англии всеобщая <b><i>стачка</i></b> 1926 года обострила ненависть Черчилля к советской стране; во время состоявшейся встречи на Даунинг-стрит Черчилль, Детердинг и Карумидзе обсуждали детали плана подрыва финансовой системы СССР, а также перспективы возвращения английских концессий на Кавказе в результате организации победоносного восстания в Грузии.	LATER	4.0	4	4	4	4	4
